id,label
10124,0.762976884841919
10125,0.04101330041885376
10126,0.0005848376895301044
10127,0.8506630063056946
10128,0.0871429443359375
10129,0.04052702337503433
1013,0.23827292025089264
10130,0.08876097947359085
10131,0.6774933934211731
10132,0.03392833098769188
10133,0.11172427982091904
10134,0.718231737613678
10135,0.9805009365081787
10136,0.968437910079956
10137,0.11390721052885056
10138,0.7585712671279907
10139,0.8899534940719604
1014,0.966529130935669
10140,0.564700722694397
10141,0.6921166181564331
10142,0.18573342263698578
10143,0.9705529808998108
10144,0.6821813583374023
10145,0.09059154242277145
10146,0.8234800696372986
10147,0.9687373042106628
10148,0.03510037437081337
10149,0.13246791064739227
1015,0.0010693101212382317
10150,0.004490854684263468
10151,0.09509012848138809
10152,0.06396914273500443
10153,0.6641832590103149
10154,0.24851258099079132
10155,0.821471095085144
10156,0.013044348917901516
10157,0.19802837073802948
10158,0.13189178705215454
10159,0.18951505422592163
1016,0.8837664723396301
10160,0.0468401275575161
10161,0.3126840591430664
10162,0.9939239621162415
10163,0.9947443008422852
10164,0.2643642723560333
10165,0.6859251260757446
10166,0.9443241357803345
10167,0.9988749623298645
10168,0.6481261849403381
10169,0.9901130199432373
1017,0.12267746776342392
10170,0.043650656938552856
10171,0.015166198834776878
10172,0.9863284230232239
10173,0.041462671011686325
10174,0.2552439570426941
10175,0.09378161281347275
10176,0.2596588134765625
10177,0.9713813066482544
10178,0.6960318684577942
10179,0.9201998114585876
1018,0.9151477813720703
10180,0.003180523868650198
10181,0.07182646542787552
10182,0.031188104301691055
10183,0.8020273447036743
10184,0.07898125797510147
10185,0.9605081081390381
10186,0.9968019723892212
10187,0.9815573692321777
10188,0.6198824048042297
10189,0.5023925304412842
1019,0.9726616740226746
10190,0.6996580958366394
10191,0.05737899988889694
10192,0.8906013369560242
10193,0.031191492453217506
10194,0.2861516773700714
10195,0.9930463433265686
10196,0.19361640512943268
10197,0.6121930480003357
10198,0.12107916921377182
10199,0.022886108607053757
102,0.6783427000045776
1020,0.047925014048814774
10200,0.17062072455883026
10201,0.007486017420887947
10202,0.9643085598945618
10203,0.9766111373901367
10204,0.007256021723151207
10205,0.7092554569244385
10206,0.3996722400188446
10207,0.8359893560409546
10208,0.9247681498527527
10209,0.3275093138217926
1021,0.6547228693962097
10210,0.058649931102991104
10211,0.08437240123748779
10212,0.10471431910991669
10213,0.9633063077926636
10214,0.7733070850372314
10215,0.008840680122375488
10216,0.09715192019939423
10217,0.4405363202095032
10218,0.007320338860154152
10219,0.9274963140487671
1022,0.054052818566560745
10220,0.9958059787750244
10221,0.9213746786117554
10222,0.8514739274978638
10223,0.010729336179792881
10224,0.0238175168633461
10225,0.9499208927154541
10226,0.08571402728557587
10227,0.01609054207801819
10228,0.267733633518219
10229,0.19442960619926453
1023,0.014122466556727886
10230,0.9673722386360168
10231,0.9164385199546814
10232,0.9023128151893616
10233,0.9711984395980835
10234,0.054052915424108505
10235,0.24755288660526276
10236,0.026101352646946907
10237,0.22092673182487488
10238,0.9877331256866455
10239,0.4773983061313629
1024,0.7358494400978088
10240,0.014832966960966587
10241,0.9938567280769348
10242,0.9822747707366943
10243,0.9932482242584229
10244,0.9645592570304871
10245,0.9882120490074158
10246,0.6684858202934265
10247,0.9735610485076904
10248,0.18823227286338806
10249,0.9503452181816101
1025,0.3298143148422241
10250,0.07016588747501373
10251,0.04080432653427124
10252,0.10794778168201447
10253,0.8667573928833008
10254,0.9568977952003479
10255,0.6139208078384399
10256,0.4525657296180725
10257,0.5823895931243896
10258,0.9885438084602356
10259,0.8633041977882385
1026,0.3131909966468811
10260,0.28207826614379883
10261,0.9816044569015503
10262,0.9999605417251587
10263,0.8749721050262451
10264,0.1261456459760666
10265,0.5026393532752991
10266,0.07669365406036377
10267,0.03766300529241562
10268,0.8731666207313538
10269,0.9965513944625854
1027,0.007439533714205027
10270,0.0013689531479030848
10271,0.8019048571586609
10272,0.80907142162323
10273,0.029910452663898468
10274,0.21549582481384277
10275,0.33011743426322937
10276,0.15256309509277344
10277,0.3170051574707031
10278,0.03234443813562393
10279,0.9925157427787781
1028,0.25715190172195435
10280,0.18727558851242065
10281,0.9931839108467102
10282,0.681062638759613
10283,0.33238857984542847
10284,0.8517282605171204
10285,0.8806972503662109
10286,0.004097568802535534
10287,0.2480408251285553
10288,0.06979116052389145
10289,0.018480289727449417
1029,0.04084968566894531
10290,0.22061727941036224
10291,0.9772566556930542
10292,0.1641724705696106
10293,0.9963636994361877
10294,0.0017556920647621155
10295,0.09007200598716736
10296,0.007213976699858904
10297,0.9883095026016235
10298,0.9269564151763916
10299,0.019333159551024437
103,0.04807833954691887
1030,0.2325507551431656
10300,0.8854116797447205
10301,0.1296657919883728
10302,0.8309256434440613
10303,0.06427866965532303
10304,0.9739342927932739
10305,0.7676354646682739
10306,0.8864498734474182
10307,0.11657345294952393
10308,0.0026578812394291162
10309,0.03324635699391365
1031,0.08551893383264542
10310,0.9853740930557251
10311,0.023616958409547806
10312,0.006157603580504656
10313,0.7133951187133789
10314,0.02696315012872219
10315,0.9944075345993042
10316,0.9136697053909302
10317,0.992496132850647
10318,0.012204695492982864
10319,0.012413891032338142
1032,0.1792670637369156
10320,0.833986222743988
10321,0.9999281167984009
10322,0.9783315658569336
10323,0.5332675576210022
10324,0.7557328939437866
10325,0.6175598502159119
10326,0.9055200219154358
10327,0.9568871855735779
10328,0.08755218237638474
10329,0.8708165287971497
1033,0.6229850053787231
10330,0.8368561863899231
10331,0.0033788210712373257
10332,0.9998483657836914
10333,0.1210600882768631
10334,0.08961839228868484
10335,0.9023644328117371
10336,0.2919093072414398
10337,0.018136778846383095
10338,0.33058953285217285
10339,0.39746353030204773
1034,0.9965364933013916
10340,0.6795132160186768
10341,0.02577781304717064
10342,0.9877005815505981
10343,0.006079152226448059
10344,0.4363945424556732
10345,0.5925205945968628
10346,0.01621711440384388
10347,0.21700164675712585
10348,0.566550076007843
10349,0.9340168237686157
1035,0.030640726909041405
10350,0.8825420141220093
10351,0.004045417532324791
10352,0.4562474191188812
10353,0.6154605746269226
10354,0.43990975618362427
10355,0.35105541348457336
10356,0.07158488780260086
10357,0.859965443611145
10358,0.03967955708503723
10359,0.4023412764072418
1036,0.04270624741911888
10360,0.2920520007610321
10361,0.1253480315208435
10362,0.008408491499722004
10363,0.010794389061629772
10364,0.979780375957489
10365,0.04985497146844864
10366,0.9556393623352051
10367,0.03838660940527916
10368,0.9871565699577332
10369,0.004744431469589472
1037,0.9040797352790833
10370,0.960527777671814
10371,0.9285528063774109
10372,0.9841147661209106
10373,0.10331699252128601
10374,0.04416990280151367
10375,0.4788709878921509
10376,0.00641036918386817
10377,0.6181909441947937
10378,0.0018061238806694746
10379,0.9395788908004761
1038,0.9947773218154907
10380,0.9415144920349121
10381,0.9267630577087402
10382,0.6588783264160156
10383,0.07592909038066864
10384,0.9931835532188416
10385,0.9636422395706177
10386,0.10386718809604645
10387,0.21376632153987885
10388,0.05369604006409645
10389,0.6795562505722046
1039,0.002436024369671941
10390,0.9974144697189331
10391,0.8484721183776855
10392,0.08658087253570557
10393,0.011733170598745346
10394,0.04918786883354187
10395,0.5861559510231018
10396,0.10085990279912949
10397,0.012515291571617126
10398,0.0003599697374738753
10399,0.8386257886886597
104,0.16708427667617798
1040,0.9983395338058472
10400,0.9898585677146912
10401,0.42659157514572144
10402,0.09467202425003052
10403,0.9926071166992188
10404,0.0672050267457962
10405,0.0199211984872818
10406,0.8360751867294312
10407,0.055544011294841766
10408,0.406426340341568
10409,0.19344398379325867
1041,0.7528495192527771
10410,0.14345702528953552
10411,0.1462739109992981
10412,0.14086608588695526
10413,0.07834413647651672
10414,0.8314772844314575
10415,0.43922775983810425
10416,0.04111013934016228
10417,0.017642101272940636
10418,0.20975032448768616
10419,0.6361063718795776
1042,0.7233243584632874
10420,0.27572211623191833
10421,0.8324143886566162
10422,0.031217800453305244
10423,0.008840680122375488
10424,0.02072744257748127
10425,0.842829167842865
10426,0.780779242515564
10427,0.8768420815467834
10428,0.7761837840080261
10429,0.5889300107955933
1043,0.01706000789999962
10430,0.8613075017929077
10431,0.010190201923251152
10432,0.9914838671684265
10433,0.9273605942726135
10434,0.9795778393745422
10435,0.6209104061126709
10436,0.9822666049003601
10437,0.29633137583732605
10438,0.9511892199516296
10439,0.3770962357521057
1044,0.33761024475097656
10440,0.5952475666999817
10441,0.0020200000144541264
10442,0.37670060992240906
10443,0.8423763513565063
10444,0.994070827960968
10445,0.985739529132843
10446,0.2803080081939697
10447,0.5840122699737549
10448,0.996853768825531
10449,0.9990618824958801
1045,0.7214769124984741
10450,0.1911109983921051
10451,0.02317776344716549
10452,0.9953437447547913
10453,0.2820718586444855
10454,0.04024789109826088
10455,0.15882796049118042
10456,0.6221912503242493
10457,0.07790829241275787
10458,0.9857519268989563
10459,0.26259908080101013
1046,0.05792747065424919
10460,0.48203131556510925
10461,0.06688421964645386
10462,0.29867562651634216
10463,0.0424995981156826
10464,0.8433235883712769
10465,0.9972506165504456
10466,0.8804428577423096
10467,0.031286049634218216
10468,0.18520885705947876
10469,0.002578707644715905
1047,0.08643011748790741
10470,0.005379377864301205
10471,0.23988564312458038
10472,0.017545465379953384
10473,0.9978601336479187
10474,0.9187794327735901
10475,0.009048877283930779
10476,0.5632128119468689
10477,0.365967333316803
10478,0.8473900556564331
10479,0.8630401492118835
1048,0.979806661605835
10480,0.05002809688448906
10481,0.027933236211538315
10482,0.0007526529370807111
10483,0.11063775420188904
10484,0.9958556294441223
10485,0.8761823177337646
10486,0.05672647804021835
10487,0.9965278506278992
10488,0.9483351111412048
10489,0.4958333373069763
1049,0.031180627644062042
10490,0.14353257417678833
10491,0.7329748868942261
10492,0.03462047874927521
10493,0.9487289190292358
10494,0.2603934705257416
10495,0.011745884083211422
10496,0.9862587451934814
10497,0.29366227984428406
10498,0.46198540925979614
10499,0.9968807697296143
105,0.14844422042369843
1050,0.45290184020996094
10500,0.7248842716217041
10501,0.9929457306861877
10502,0.8679919242858887
10503,0.08650676906108856
10504,0.8984678387641907
10505,0.8218961954116821
10506,0.004375858698040247
10507,0.3347215950489044
10508,0.23978768289089203
10509,0.7998303771018982
1051,0.9634461402893066
10510,0.520344614982605
10511,0.0970049500465393
10512,0.01287757232785225
10513,0.05850091576576233
10514,0.7143877148628235
10515,0.41264837980270386
10516,0.9688780307769775
10517,0.3731898367404938
10518,0.9311802387237549
10519,0.0023700802121311426
1052,0.751427412033081
10520,0.7753002643585205
10521,0.06487192213535309
10522,0.9770494103431702
10523,0.7698106169700623
10524,0.027933470904827118
10525,0.014736386016011238
10526,0.9593745470046997
10527,0.015239345841109753
10528,0.10016568005084991
10529,0.013840368948876858
1053,0.15213145315647125
10530,0.003131298581138253
10531,0.12604571878910065
10532,0.2511303126811981
10533,0.005599111784249544
10534,0.9958018660545349
10535,0.03616313263773918
10536,0.4947519302368164
10537,0.9405952095985413
10538,0.07745517790317535
10539,0.08736136555671692
1054,0.9058278203010559
10540,0.9984362721443176
10541,0.8575830459594727
10542,0.4356728792190552
10543,0.21120180189609528
10544,0.4340168535709381
10545,0.027795055881142616
10546,0.00427503464743495
10547,0.11778336763381958
10548,0.9673824906349182
10549,0.015167309902608395
1055,0.333454430103302
10550,0.33439821004867554
10551,0.9927936792373657
10552,0.00411373283714056
10553,0.028201881796121597
10554,0.9576703310012817
10555,0.0011874902993440628
10556,0.9895454049110413
10557,0.058420706540346146
10558,0.8060857653617859
10559,0.02558675967156887
1056,0.9995837807655334
10560,0.5545269250869751
10561,0.4021166265010834
10562,0.9697206020355225
10563,0.9222496151924133
10564,0.9345645308494568
10565,0.85340815782547
10566,0.9939841628074646
10567,0.9918754696846008
10568,0.8567287921905518
10569,0.012728093191981316
1057,0.7185394763946533
10570,0.48696374893188477
10571,0.8067492246627808
10572,0.9647438526153564
10573,0.3418937027454376
10574,0.6244955658912659
10575,0.562386691570282
10576,0.059234123677015305
10577,0.10312017798423767
10578,0.9921035766601562
10579,0.0898730456829071
1058,0.7571565508842468
10580,0.8758509755134583
10581,0.900463879108429
10582,0.05682343617081642
10583,0.1411387175321579
10584,0.9905877113342285
10585,0.7630423903465271
10586,0.010253497399389744
10587,0.9303337335586548
10588,0.9184184074401855
10589,0.013431211933493614
1059,0.29458457231521606
10590,0.004808567930012941
10591,0.9942374229431152
10592,0.10782617330551147
10593,0.9231753349304199
10594,0.8112486004829407
10595,0.9946094751358032
10596,0.03618170693516731
10597,0.09176480025053024
10598,0.9977936744689941
10599,0.7803980708122253
106,0.4789200723171234
1060,0.055716387927532196
10600,0.7597095370292664
10601,0.1915346086025238
10602,0.379777729511261
10603,0.881049394607544
10604,0.717787504196167
10605,0.45573690533638
10606,0.9710825085639954
10607,0.16965220868587494
10608,0.746366024017334
10609,0.011078369803726673
1061,0.004758563358336687
10610,0.9971815347671509
10611,0.030876196920871735
10612,0.9945722222328186
10613,0.26291948556900024
10614,0.07528083026409149
10615,0.0029789244290441275
10616,0.8911184668540955
10617,0.1900757998228073
10618,0.9194576144218445
10619,0.05187287926673889
1062,0.032633669674396515
10620,0.09267282485961914
10621,0.011767069809138775
10622,0.26838409900665283
10623,0.08560789376497269
10624,0.010009543970227242
10625,0.24624042212963104
10626,0.2066240757703781
10627,0.6996279358863831
10628,0.01246755849570036
10629,0.9981222748756409
1063,0.007997624576091766
10630,0.14160820841789246
10631,0.20182016491889954
10632,0.9833216667175293
10633,0.902683675289154
10634,0.11142811924219131
10635,0.12035135179758072
10636,0.8296520113945007
10637,0.1919868439435959
10638,0.01775997318327427
10639,0.9425602555274963
1064,0.29107698798179626
10640,0.8140983581542969
10641,0.9741811752319336
10642,0.9953398704528809
10643,0.00479797413572669
10644,0.9202333688735962
10645,0.9998698234558105
10646,0.7875126004219055
10647,0.0782959833741188
10648,0.973686695098877
10649,0.026494909077882767
1065,0.08947798609733582
10650,0.05289998650550842
10651,0.9553759694099426
10652,0.02271874248981476
10653,0.1501026302576065
10654,0.06904467940330505
10655,0.006562346126884222
10656,0.9901130199432373
10657,0.015387171879410744
10658,0.8291160464286804
10659,0.8901373147964478
1066,0.981246292591095
10660,0.017182569950819016
10661,0.0894373208284378
10662,0.09039686620235443
10663,0.13239774107933044
10664,0.037941813468933105
10665,0.7655221223831177
10666,0.07523944228887558
10667,0.9662957787513733
10668,0.006243276875466108
10669,0.0019623541738837957
1067,0.9040235280990601
10670,0.04273271933197975
10671,0.19579878449440002
10672,0.07909483462572098
10673,0.9771931171417236
10674,0.006527349352836609
10675,0.29445844888687134
10676,0.15464654564857483
10677,0.19440272450447083
10678,0.16171309351921082
10679,0.03506612405180931
1068,0.6122350096702576
10680,0.9952074885368347
10681,0.0058560981415212154
10682,0.03422705829143524
10683,0.9972238540649414
10684,0.9464291930198669
10685,0.7505425810813904
10686,0.96605384349823
10687,0.03141788765788078
10688,0.6518693566322327
10689,0.9295721650123596
1069,0.18574762344360352
10690,0.017190977931022644
10691,0.1318870633840561
10692,0.023988671600818634
10693,0.05308675765991211
10694,0.019645018503069878
10695,0.9705501794815063
10696,0.9098650217056274
10697,0.9691122174263
10698,0.7749175429344177
10699,0.5404326319694519
107,0.08061860501766205
1070,0.9796939492225647
10700,0.03850407525897026
10701,0.6917319297790527
10702,0.11388528347015381
10703,0.4778270423412323
10704,0.5651434659957886
10705,0.905914306640625
10706,0.09112880378961563
10707,0.9837063550949097
10708,0.6244038343429565
10709,0.9417638778686523
1071,0.006490058731287718
10710,0.07372670620679855
10711,0.09311196953058243
10712,0.9580192565917969
10713,0.5533490180969238
10714,0.054357536137104034
10715,0.9769033789634705
10716,0.45409339666366577
10717,0.9294726848602295
10718,0.04900910332798958
10719,0.9986692667007446
1072,0.13889923691749573
10720,0.8945193290710449
10721,0.020353779196739197
10722,0.015973273664712906
10723,0.8860408663749695
10724,0.8901610374450684
10725,0.9268324971199036
10726,0.7453158497810364
10727,0.0023260819725692272
10728,0.004477223381400108
10729,0.0009242402738891542
1073,0.001075867097824812
10730,0.9566000699996948
10731,0.7568634748458862
10732,0.021153876557946205
10733,0.09147926419973373
10734,0.627007246017456
10735,0.12015120685100555
10736,0.9452415704727173
10737,0.43683966994285583
10738,0.03697928786277771
10739,0.6833779215812683
1074,0.9428697228431702
10740,0.04201536998152733
10741,0.5377828478813171
10742,0.16431409120559692
10743,0.9531168341636658
10744,0.9618414640426636
10745,0.05155830457806587
10746,0.1740272343158722
10747,0.010609139688313007
10748,0.09821413457393646
10749,0.027187032625079155
1075,0.961348295211792
10750,0.2829204201698303
10751,0.014624593779444695
10752,0.010252665728330612
10753,0.6720783114433289
10754,0.08992807567119598
10755,0.8678303956985474
10756,0.9329941272735596
10757,0.025808842852711678
10758,0.9770765900611877
10759,0.5718424320220947
1076,0.049758367240428925
10760,0.09800418466329575
10761,0.7500715255737305
10762,0.3305540084838867
10763,0.009703141637146473
10764,0.002601833548396826
10765,0.8665050864219666
10766,0.8262141346931458
10767,0.9695930480957031
10768,0.9446916580200195
10769,0.9778882265090942
1077,0.548713743686676
10770,0.86277174949646
10771,0.36024048924446106
10772,0.45465052127838135
10773,0.9590494632720947
10774,0.04931389167904854
10775,0.0022072470746934414
10776,0.13886308670043945
10777,0.9371801614761353
10778,0.07821232080459595
10779,0.010928385891020298
1078,0.04330763965845108
10780,0.01760859601199627
10781,0.029432566836476326
10782,0.7635542154312134
10783,0.020548595115542412
10784,0.0011236596619710326
10785,0.16105937957763672
10786,0.008941376581788063
10787,0.5636924505233765
10788,0.34023019671440125
10789,0.003832397982478142
1079,0.7773869633674622
10790,0.36537981033325195
10791,0.9023343324661255
10792,0.6329975128173828
10793,0.6470609903335571
10794,0.821966290473938
10795,0.6570523381233215
10796,0.06095188111066818
10797,0.8848182559013367
10798,0.565567135810852
10799,0.2157372683286667
108,0.6090699434280396
1080,0.8763096928596497
10800,0.006271034944802523
10801,0.7482534050941467
10802,0.00398774491623044
10803,0.06823183596134186
10804,0.9674111604690552
10805,0.6597769856452942
10806,0.9440430402755737
10807,0.016477175056934357
10808,0.6909734010696411
10809,0.006136443465948105
1081,0.936293363571167
10810,0.639629065990448
10811,0.9872335195541382
10812,0.006770511157810688
10813,0.003221776569262147
10814,0.014664709568023682
10815,0.3737929165363312
10816,0.9395149946212769
10817,0.24854575097560883
10818,0.004612338729202747
10819,0.14201079308986664
1082,0.9913086891174316
10820,0.34255555272102356
10821,0.552330493927002
10822,0.2976866662502289
10823,0.11213088035583496
10824,0.039688412100076675
10825,0.9888182282447815
10826,0.8622267842292786
10827,0.030303554609417915
10828,0.1751171201467514
10829,0.9113147854804993
1083,0.9812667369842529
10830,0.8167262077331543
10831,0.9289394021034241
10832,0.8493049740791321
10833,0.09406810998916626
10834,0.6095305681228638
10835,0.04841476306319237
10836,0.6022217273712158
10837,0.8658359050750732
10838,0.7784633040428162
10839,0.00058849120978266
1084,0.02615903876721859
10840,0.20389002561569214
10841,0.04497715085744858
10842,0.01512447651475668
10843,0.3914835453033447
10844,0.9755228757858276
10845,0.9839051365852356
10846,0.3495310842990875
10847,0.09175928682088852
10848,0.9806790351867676
10849,0.00368503644131124
1085,0.2634536325931549
10850,0.47347453236579895
10851,0.9858182072639465
10852,0.2418259084224701
10853,0.9605924487113953
10854,0.8397990465164185
10855,0.8788304328918457
10856,0.019443543627858162
10857,0.789736270904541
10858,0.3706226050853729
10859,0.9468400478363037
1086,0.9822425842285156
10860,0.1424749195575714
10861,0.6951389312744141
10862,0.03853202983736992
10863,0.9982994198799133
10864,0.8585038781166077
10865,0.002805595053359866
10866,0.8646559715270996
10867,0.0058268229477107525
10868,0.34950825572013855
10869,0.2310469150543213
1087,0.18575602769851685
10870,0.9751986265182495
10871,0.0014605715405195951
10872,0.24311012029647827
10873,0.05434586852788925
10874,0.1361965537071228
10875,0.913820207118988
10876,0.9922336339950562
10877,0.2237330675125122
10878,0.004244457930326462
10879,0.9902836680412292
1088,0.061937347054481506
10880,0.004987652879208326
10881,0.10159657895565033
10882,0.009767877869307995
10883,0.9856776595115662
10884,0.011298748664557934
10885,0.8148877024650574
10886,0.0008954279473982751
10887,0.00448736222460866
10888,0.9968647360801697
10889,0.45729386806488037
1089,0.8268760442733765
10890,0.7745665907859802
10891,0.27941831946372986
10892,0.6757198572158813
10893,0.009917584247887135
10894,0.02765428088605404
10895,0.8716457486152649
10896,0.38982462882995605
10897,0.054458070546388626
10898,0.9269759058952332
10899,0.6747323274612427
109,0.04734943434596062
1090,0.07351481914520264
10900,0.0922069326043129
10901,0.1481722891330719
10902,0.9891058802604675
10903,0.9921318888664246
10904,0.8081668615341187
10905,0.8991966247558594
10906,0.08196058869361877
10907,0.9987449645996094
10908,0.256801038980484
10909,0.6756600737571716
1091,0.9734807014465332
10910,0.03374922648072243
10911,0.8342463374137878
10912,0.9220447540283203
10913,0.8230516314506531
10914,0.7150851488113403
10915,0.07245173305273056
10916,0.7732298374176025
10917,0.005288172047585249
10918,0.08304235339164734
10919,0.9716842174530029
1092,0.46010369062423706
10920,0.4793139100074768
10921,0.4827265739440918
10922,0.32824602723121643
10923,0.596627950668335
10924,0.9195623993873596
10925,0.9349421858787537
10926,0.7575258612632751
10927,0.025969699025154114
10928,0.005211911164224148
10929,0.0871359184384346
1093,0.9403781890869141
10930,0.8196096420288086
10931,0.7073017954826355
10932,0.9623266458511353
10933,0.16421473026275635
10934,0.5818784236907959
10935,0.9799699187278748
10936,0.1144699826836586
10937,0.638405442237854
10938,0.5018699169158936
10939,0.6759572625160217
1094,0.6660581231117249
10940,0.7417193055152893
10941,0.022035541012883186
10942,0.4049426317214966
10943,0.9559721946716309
10944,0.11825089156627655
10945,0.0040323780849576
10946,0.94559246301651
10947,0.004456000868231058
10948,0.9515584111213684
10949,0.3976181149482727
1095,0.4036886394023895
10950,0.008896193467080593
10951,0.957135796546936
10952,0.8802511096000671
10953,0.019801301881670952
10954,0.7645503282546997
10955,0.01101442240178585
10956,0.07147200405597687
10957,0.6598518490791321
10958,0.01047880295664072
10959,0.5944564342498779
1096,0.927108645439148
10960,0.17176029086112976
10961,0.8462843894958496
10962,0.7980291843414307
10963,0.9289392232894897
10964,0.0003529377281665802
10965,0.0007845885120332241
10966,0.16114866733551025
10967,0.009666044265031815
10968,0.9132334589958191
10969,0.9655493497848511
1097,0.2527133822441101
10970,0.011781473644077778
10971,0.08866681903600693
10972,0.008915958926081657
10973,0.3147621750831604
10974,0.8983193039894104
10975,0.33413487672805786
10976,0.14709071815013885
10977,0.009119481779634953
10978,0.03372909501194954
10979,0.24315416812896729
1098,0.5161939859390259
10980,0.0006412541260942817
10981,0.13236293196678162
10982,0.9547747373580933
10983,0.9663023352622986
10984,0.7778763771057129
10985,0.8951137065887451
10986,0.023177683353424072
10987,0.021200450137257576
10988,0.686961829662323
10989,0.06044015660881996
1099,0.35348987579345703
10990,0.9938604831695557
10991,0.28573745489120483
10992,0.0020997188985347748
10993,0.9844159483909607
10994,0.9301117658615112
10995,0.04870152845978737
10996,0.9979296922683716
10997,0.006630281452089548
10998,0.9807978272438049
10999,0.13507463037967682
11,0.02860128879547119
110,0.9873970150947571
1100,0.016859110444784164
11000,0.845682680606842
11001,0.6476470232009888
11002,0.6454808115959167
11003,0.32856762409210205
11004,0.0646049752831459
11005,0.49915817379951477
11006,0.9999474287033081
11007,0.7187532186508179
11008,0.12995626032352448
11009,0.018783189356327057
1101,0.5407782793045044
11010,0.9736547470092773
11011,0.14092695713043213
11012,0.534757673740387
11013,0.8290014863014221
11014,0.07024234533309937
11015,0.34904730319976807
11016,0.991572380065918
11017,0.5897322297096252
11018,0.14925503730773926
11019,0.9488759636878967
1102,0.07547549903392792
11020,0.7658056020736694
11021,0.8206678032875061
11022,0.07954026758670807
11023,0.9810061454772949
11024,0.970893919467926
11025,0.07118147611618042
11026,0.20344959199428558
11027,0.3509223163127899
11028,0.02342193014919758
11029,0.14621073007583618
1103,0.8729423880577087
11030,0.9987030029296875
11031,0.003865173552185297
11032,0.018336452543735504
11033,0.7631182670593262
11034,0.5950367450714111
11035,0.7964275479316711
11036,0.9136044383049011
11037,0.9996243715286255
11038,0.2049572467803955
11039,0.017583824694156647
1104,0.8063241839408875
11040,0.16914208233356476
11041,0.922720193862915
11042,0.018331533297896385
11043,0.9431027770042419
11044,0.8504281640052795
11045,0.28951361775398254
11046,0.9859849214553833
11047,0.9992579817771912
11048,0.04838237166404724
11049,0.7676368355751038
1105,0.8744990825653076
